Feature,Coefficient,Odds_Ratio,HC_Std_Error,z_value,p_value,CI_Lower_95,CI_Upper_95,Significant,split_seed,X_features
X29,-0.021324520156394352,0.9789012398347618,0.11018099022903058,-0.1935408287043671,0.8465354337858275,-0.2372752927862539,0.19462625247346518,False,432,mrVI
X24,-0.013079212327217715,0.9870059488854867,0.1070395461367199,-0.1221904688432801,0.9027481746539084,-0.2228728676767022,0.1967144430222668,False,432,mrVI
X21,0.008043431739784994,1.0080758670422534,0.12627986876788966,0.06369528111063631,0.9492128622470506,-0.23946056301772314,0.2555474264972931,False,432,mrVI
const,-0.7000023474973847,0.4965841380600759,0.03758698877210361,-18.62352825712162,2.071079519817913e-77,-0.7736714917780191,-0.6263332032167502,True,43,mrVI
approval_rate,0.6260632778152319,1.8702334783683652,0.07283312567061305,8.595858986563279,8.264423806697006e-18,0.48331297461935063,0.7688135810111131,True,43,mrVI
X8,-0.26803800643913017,0.7648787102342849,0.19462728673945,-1.3771861640241434,0.16845469841702054,-0.6495004788572023,0.1134244659789419,False,43,mrVI
X14,-0.23679266119889164,0.7891548934856469,0.1207429216139402,-1.961130789563014,0.04986376786262417,-0.47344443895035726,-0.00014088344742599346,True,43,mrVI
X17,0.18759672289804674,1.2063469251489327,0.09327114804807947,2.0113049621877095,0.04429325469363095,0.004788631927107628,0.3704048138689858,True,43,mrVI
X21,-0.13205442108355628,0.8762933049505423,0.11706818074914385,-1.1280129257883085,0.25931446031459615,-0.3615038390875035,0.09739499692039097,False,43,mrVI
X19,0.13198182994116484,1.1410875854503046,0.0974774774329334,1.3539725628617254,0.1757451313310704,-0.05907051513120051,0.32303417501353016,False,43,mrVI
X9,-0.1317976506938478,0.8765183400138874,0.0847111641572088,-1.5558474730586265,0.1197443663431117,-0.2978284815304374,0.034233180142741765,False,43,mrVI
X13,-0.12097586221697297,0.886055346746465,0.07011140328996125,-1.725480542967461,0.08444090727878793,-0.25839168757086006,0.016439963136914135,False,43,mrVI
X11,0.10772958250133957,1.1137465281108185,0.08360128252878557,1.2886116007161272,0.1975331483649384,-0.05612592031643779,0.27158508531911696,False,43,mrVI
X30,0.10766717575442913,1.113677024981871,0.07336571218462226,1.467540797307173,0.1422289995638524,-0.03612697782756191,0.2514613293364202,False,43,mrVI
X26,0.09727314266773363,1.1021613798098766,0.12118549771875016,0.802679730651329,0.42215987137657585,-0.14024606830957756,0.3347923536450448,False,43,mrVI
X10,0.0962231603934971,1.1010047372310938,0.09622233058092733,1.00000862390845,0.31730633441415834,-0.09236914205362753,0.28481546284062176,False,43,mrVI
X23,0.09132776781636665,1.0956280580284097,0.12165916795112054,0.7506854547374493,0.45284197872554177,-0.14711981975693922,0.3297753553896725,False,43,mrVI
X18,0.08996915019885358,1.0941405291668016,0.0999017158222111,0.9005766263210745,0.3678134668047741,-0.10583461480643545,0.2857729152041426,False,43,mrVI
X25,0.08701226638269385,1.0909100611565015,0.07861128943989103,1.106867308788091,0.26835130181771805,-0.06706302969774644,0.24108756246313415,False,43,mrVI
X16,0.08417828648695118,1.0878228206301621,0.09167884320359898,0.9181866125863883,0.35852117619906554,-0.09550894433639755,0.2638655173102999,False,43,mrVI
X28,0.08015480322689268,1.0834547769893224,0.12912347906452057,0.6207608701965104,0.5347569725927019,-0.1729225652980793,0.33323217175186465,False,43,mrVI
X5,-0.06669102055649791,0.9354842020749958,0.0804257871422555,-0.8292243436615198,0.40697747234346027,-0.22432266678360324,0.09094062567060741,False,43,mrVI
X24,0.0651965930797515,1.067368841086961,0.10186692134689791,0.6400173109947127,0.5221613451457972,-0.13445890397614285,0.2648520901356458,False,43,mrVI
X4,-0.060056642139013114,0.9417111915373378,0.14382592631289495,-0.4175647859785669,0.6762653475750613,-0.34195027775539893,0.22183699347737268,False,43,mrVI
X1,-0.058868885468482186,0.9428303798168962,0.0929468282911077,-0.6333608854742838,0.5264980017238345,-0.24104132139628184,0.12330355045931748,False,43,mrVI
X15,-0.053169244998038455,0.9482195174908162,0.08438895574219007,-0.63004980367895,0.5286619998910369,-0.2185685589456756,0.11223006894959867,False,43,mrVI
X12,0.04626435537131033,1.047351247291609,0.09735182975544004,0.4752284110892643,0.6346241787416809,-0.14454172477842694,0.2370704355210476,False,43,mrVI
X3,-0.04408738106526543,0.9568703414701136,0.11147979933051709,-0.39547416958075476,0.6924929809442472,-0.26258377275683137,0.1744090106263005,False,43,mrVI
X20,0.043065507812721386,1.0440062831786816,0.1078198457082882,0.3994209742169099,0.6895830419601838,-0.168257506594189,0.25438852221963176,False,43,mrVI
X29,0.03240570957816629,1.032936492534464,0.11479555335133569,0.2822906343679316,0.7777206663705674,-0.19258944057579797,0.25740085973213056,False,43,mrVI
X27,0.02781460971645833,1.0282050475255573,0.12795091308260537,0.21738500372014666,0.8279083170763075,-0.222964571714463,0.27859379114737964,False,43,mrVI
X22,0.024576494618922286,1.024880985989231,0.10719275021357519,0.22927385079639323,0.8186560762343311,-0.18551743520348327,0.23467042444132782,False,43,mrVI
X6,0.013053400337691373,1.0131389678783163,0.08587993431903763,0.15199592828283906,0.8791901470990356,-0.15526817792228778,0.18137497859767052,False,43,mrVI
X2,-0.002124779818513432,0.9978774759281873,0.06772327192109436,-0.031374441284955236,0.9749709240139772,-0.1348599536990711,0.13061039406204422,False,43,mrVI
X7,-5.832553865088524e-06,0.9999941674631442,0.11438810563453718,-5.098916388844805e-05,0.9999593165333828,-0.22420239985732116,0.224190734749591,False,43,mrVI
const,-0.5572641034828938,0.5727739724750398,0.03866783949424329,-14.411565548311977,4.376756937466581e-47,-0.6330516762515861,-0.48147653071420143,True,5235,mrVI
approval_rate,0.4455940156196361,1.5614174267508396,0.07258065880441873,6.139294172299635,8.288894587108831e-10,0.3033385383887854,0.5878494928504867,True,5235,mrVI
X4,0.41810744151334206,1.5190838783054244,0.14681866261724036,2.847781297418284,0.004402516760310171,0.13034815052521376,0.7058667325014704,True,5235,mrVI
X8,-0.1863760327013623,0.8299614436523739,0.19684104045830442,-0.9468352344989822,0.3437227443854204,-0.5721773826790306,0.199425317276306,False,5235,mrVI
X30,0.1709648899115568,1.1864490919578725,0.07191477306517323,2.3773264188238317,0.017438648498505363,0.03001452474744612,0.31191525507566753,True,5235,mrVI
X29,0.16259016192741851,1.17655439407851,0.10624097537119166,1.5303903353611954,0.12592013978912955,-0.04563832348252406,0.3708186473373611,False,5235,mrVI
X19,-0.15210485000619708,0.8588982205360536,0.09368157563152478,-1.623636760812681,0.10445335500072424,-0.3357173642589508,0.031507664246556655,False,5235,mrVI
X10,-0.13871883079003083,0.8704727441871581,0.0919526620418171,-1.5085896124132436,0.1314036903686242,-0.3189427366745756,0.04150507509451398,False,5235,mrVI
X28,0.13480284821500288,1.1443111591232238,0.12292733461146824,1.096605963523647,0.27281367945388346,-0.10613030033897891,0.37573599676898467,False,5235,mrVI
X17,0.12618988789185345,1.134497575183661,0.09716987762776298,1.298652329019698,0.19406327083982144,-0.06425957264072635,0.31663934842443325,False,5235,mrVI
X2,-0.11505377714002465,0.891318210073781,0.06926209708841892,-1.6611362054652892,0.09668609444043855,-0.2508049929270423,0.02069743864699297,False,5235,mrVI
X20,-0.11482620512518948,0.8915210722367068,0.1140362744936341,-1.0069270119097014,0.31396985018991164,-0.33833319606383594,0.10868078581345694,False,5235,mrVI
X13,0.10802926626499036,1.1140803498800995,0.07128421503106275,1.5154724817817748,0.1296527940008583,-0.03168522786210139,0.24774376039208212,False,5235,mrVI
X25,-0.10216492311367717,0.9028806335038344,0.0806412136229041,-1.2669070630735124,0.20518852291510525,-0.26021879748417,0.055888951256815644,False,5235,mrVI
X1,0.09131191723155417,1.0956106918205857,0.09104514977334888,1.0029300567780863,0.315894609311974,-0.08713329729126469,0.26975713175437305,False,5235,mrVI
X18,0.09078349460331588,1.0950318992762946,0.10325622112285794,0.8792060528275427,0.37928956316318807,-0.11159497997718966,0.2931619691838214,False,5235,mrVI
X22,0.08367990502030344,1.0872808049738614,0.10920741843360525,0.7662474419828745,0.443529084548835,-0.13036270195415844,0.29772251199476535,False,5235,mrVI
X15,-0.07535753244448995,0.9274118472214293,0.08802901158989988,-0.8560533747164802,0.3919682568781305,-0.24789122475535272,0.09717615986637282,False,5235,mrVI
X9,0.07097887478081355,1.073558546469201,0.08807231997574018,0.805915806468649,0.42029139659865844,-0.10163970040652476,0.24359744996815186,False,5235,mrVI
X5,-0.06548359901739195,0.9366144080302741,0.07970493443600851,-0.8215752196617861,0.41131869749833183,-0.22170239990209495,0.09073520186731104,False,5235,mrVI
X23,-0.048050850267602814,0.9530853212016324,0.1237694672202686,-0.3882286265488098,0.697846850400587,-0.2906345484050401,0.19453284786983446,False,5235,mrVI
X6,0.04251741130823262,1.043434223770409,0.08746365878108606,0.4861151694402587,0.6268855122448582,-0.1289082098587965,0.21394303247526172,False,5235,mrVI
X11,0.0314710790571523,1.0319715295744332,0.08318207872910689,0.3783396560651232,0.705178289658599,-0.13156279941107252,0.1945049575253771,False,5235,mrVI
X24,0.029355850216343293,1.029790980625213,0.1015982156285736,0.2889406082057923,0.7726268275550991,-0.1697729933091954,0.228484693741882,False,5235,mrVI
X3,0.027229346145596977,1.027603452630825,0.11429172878126347,0.23824424073337536,0.8116916656494626,-0.19677832599649936,0.2512370182876933,False,5235,mrVI
X7,0.023864789642884913,1.0241518325934842,0.11707310196308005,0.20384519793804445,0.8384744714667469,-0.2055942737631375,0.2533238530489073,False,5235,mrVI
X27,-0.018775963991324703,0.981399206376499,0.13090813844128435,-0.14342854626831472,0.8859517393785188,-0.27535120061942536,0.23779927263677597,False,5235,mrVI
X26,0.018171199503234717,1.018337300307222,0.12640134398525887,0.14375796119188314,0.8856916000793198,-0.22957088230533124,0.2659132813118007,False,5235,mrVI
X14,0.017870750292222976,1.0180313876267137,0.11840738727763563,0.15092597432557606,0.8800341106324431,-0.21420346427542905,0.24994496485987502,False,5235,mrVI
X21,-0.009032008447575762,0.9910086576165494,0.1170967040774926,-0.07713290069717532,0.9385178199843308,-0.23853733114780576,0.22047331425265423,False,5235,mrVI
X16,0.007342118596125888,1.0073691380350283,0.0905935916945425,0.08104456903399482,0.9354065080925328,-0.17021805835530437,0.18490229554755613,False,5235,mrVI
X12,0.004490624865882402,1.004500722831459,0.09642914350014153,0.04656916677763306,0.9628566067045071,-0.18450702345443967,0.19348827318620446,False,5235,mrVI
const,-1.0706968049740233,0.3427695906299917,0.040499805699904266,-26.437084980300394,5.136584601243389e-154,-1.1500749655267057,-0.991318644421341,True,332,mrVI
X8,-0.5475609310399155,0.5783587483044031,0.22133021218941273,-2.4739547557624757,0.013362661832896743,-0.9813601756217726,-0.11376168645805851,True,332,mrVI
approval_rate,0.4980848332605597,1.6455667162729402,0.07462990588060983,6.674064872296334,2.4881354442836526e-11,0.35181290556495043,0.6443567609561689,True,332,mrVI
X27,0.3801347757382498,1.4624816832007275,0.14363776442422396,2.646482123012919,0.008133380405150744,0.09860993064692214,0.6616596208295774,True,332,mrVI
X10,0.3150100840363702,1.3702731287713945,0.11747474950190953,2.681513136840098,0.007329003678118918,0.08476380591976287,0.5452563621529776,True,332,mrVI
X4,0.2676386839789072,1.3068748598744473,0.16368012377999536,1.6351324632344728,0.10202128215729081,-0.05316846361494171,0.5884458315727561,False,332,mrVI
X23,0.24799042769308086,1.281447665724955,0.1329784909522191,1.8648912761552319,0.06219664550589856,-0.012642625291754056,0.5086234806779157,False,332,mrVI
X21,-0.245727428658858,0.7821353835641423,0.13048309196294952,-1.8832127976292279,0.059671535397896644,-0.5014695894976668,0.010014732179950858,False,332,mrVI
X3,0.21533099770402042,1.2402723563340667,0.12579973809341535,1.7116967091308384,0.08695257540314814,-0.031231958223645162,0.461893953631686,False,332,mrVI
X19,0.16923623472847174,1.1843999022670737,0.10147154448835907,1.667819639306729,0.09535153601580523,-0.029644337924365854,0.36811680738130936,False,332,mrVI
X14,-0.1630174141797231,0.8495763936097641,0.13313257836784756,-1.2244742509928954,0.22077337402215158,-0.4239524729496606,0.0979176445902144,False,332,mrVI
X20,-0.14385551056867454,0.8660128687266031,0.12117213133312217,-1.1871996389433146,0.2351488832771319,-0.3813485239115514,0.09363750277420232,False,332,mrVI
X16,0.13567029248829351,1.1453042159335198,0.09327939933185268,1.454450751828173,0.14582137790860022,-0.047153970701667325,0.31849455567825435,False,332,mrVI
X28,0.1318977796518975,1.140991680739134,0.1449804516771504,0.9097625102287167,0.36294776974287446,-0.15225868409766694,0.4160542434014619,False,332,mrVI
X29,-0.12662911658614373,0.8810603826902802,0.12260595467477577,-1.0328137562489506,0.3016910648582799,-0.36693237203885454,0.11367413886656705,False,332,mrVI
X12,-0.1195318466228402,0.8873357487221523,0.09907918383851194,-1.2064274451196915,0.22765271907552243,-0.31372347856394656,0.0746597853182662,False,332,mrVI
X7,0.11509001517057062,1.1219744277460357,0.12130641745126174,0.9487545472753844,0.34274546406921724,-0.12266619412748349,0.35284622446862474,False,332,mrVI
X24,-0.10584152132300825,0.8995671989995474,0.11052050723569905,-0.9576640930292487,0.33823216855377414,-0.32245773505807684,0.11077469241206034,False,332,mrVI
X1,-0.09001350670492474,0.9139188411557516,0.09991965154277115,-0.9008588932718002,0.3676633497038637,-0.28585242507654823,0.10582541166669875,False,332,mrVI
X17,0.08879012587294456,1.0928512710496419,0.09965725990506234,0.8909549184628369,0.37295335592134915,-0.1065345143389252,0.28411476608481434,False,332,mrVI
X26,-0.08736144621271436,0.9163458260403301,0.13125045445974248,-0.6656087140598063,0.5056612350885119,-0.3446076099083241,0.1698847174828954,False,332,mrVI
X15,0.08549792872826224,1.0892593051897153,0.08888775644194549,0.9618639523667445,0.33611794816629137,-0.08871887256451909,0.25971473002104356,False,332,mrVI
X22,0.07646641170296074,1.0794659323058682,0.11944827547385034,0.6401633795014545,0.5220663879178855,-0.157647906241205,0.31058072964712646,False,332,mrVI
X9,-0.07495787127247303,0.9277825718044083,0.09261459233808186,-0.8093527097635494,0.4183122954233859,-0.25647913669797273,0.10656339415302665,False,332,mrVI
X5,0.06957745450381488,1.0720550934844455,0.07938872531471886,0.8764148086266735,0.38080457074475393,-0.08602158789157734,0.2251764968992071,False,332,mrVI
X11,0.06840485438064427,1.0707987382948614,0.08849208964005499,0.7730053009131513,0.4395192434697289,-0.10503645423055356,0.24184616299184208,False,332,mrVI
X25,0.05753722658194561,1.0592247012359342,0.0854407929257025,0.6734163461237861,0.500682452221278,-0.10992365036297594,0.22499810352686714,False,332,mrVI
X18,0.05262719265130044,1.0540366192649842,0.11133665699870166,0.4726852239861499,0.6364377699370747,-0.16558864522524414,0.27084303052784503,False,332,mrVI
X2,-0.04344594778153141,0.9574843068432125,0.06983098558720098,-0.6221585935841987,0.5338375898265355,-0.18031216453738091,0.0934202689743181,False,332,mrVI
X13,-0.014089948346758904,0.986008850408005,0.07848166009562602,-0.17953173173950449,0.857520203747812,-0.16791117558110025,0.1397312788875824,False,332,mrVI
X30,-0.008420447058718417,0.9916149056076077,0.08084254844442776,-0.1041586048528238,0.91704348377288,-0.1668689304282314,0.15002803631079456,False,332,mrVI
X6,-0.0060090092970330545,0.9940090086911817,0.09522751558619029,-0.06310160734577086,0.9496855943750342,-0.19265151018319265,0.18063349158912656,False,332,mrVI
const,-0.8047200387835,0.4472131113617856,0.038120879653155484,-21.109692276392384,6.47931600921015e-99,-0.8794355899626705,-0.7300044876043295,True,2132,mrVI
approval_rate,0.4274103613896416,1.5332817322644245,0.07317919871825393,5.840599089301421,5.201343709876619e-09,0.2839817674843642,0.570838955294919,True,2132,mrVI
X8,-0.2891539204808542,0.7488969259560097,0.19317569494376619,-1.4968442099562653,0.13443379971105343,-0.6677713252591322,0.08946348429742373,False,2132,mrVI
X17,0.2377788843860551,1.2684286924254737,0.09337433096306541,2.5465123223223896,0.010880537005077844,0.05476855861792368,0.4207892101541865,True,2132,mrVI
X11,0.20054457999331413,1.2220680908130255,0.08372351134808022,2.3953197466784535,0.016605876960469147,0.03644951309184638,0.3646396468947819,True,2132,mrVI
X7,0.16936525642893277,1.1845527254150292,0.11892358020070447,1.4241520154632,0.15440247184816067,-0.06372067767700865,0.4024511905348742,False,2132,mrVI
X21,-0.16605577650006353,0.8469989902326281,0.11468634337217107,-1.4479123809989516,0.14764155659152614,-0.39083687902811276,0.05872532602798569,False,2132,mrVI
X30,0.16232742262762695,1.1762453076072026,0.07481236925735187,2.1697939022519983,0.03002246252208294,0.015697873285105746,0.30895697197014815,True,2132,mrVI
X29,0.16056513546513598,1.1741742510358695,0.11204396274520095,1.4330547718155682,0.15184218529249394,-0.05903699620060546,0.38016726713087745,False,2132,mrVI
X28,0.15931530169790808,1.1727076451060359,0.13253368895093237,1.202074000648175,0.22933485852558233,-0.10044595538415346,0.41907655877996963,False,2132,mrVI
X4,0.1590030879167602,1.172341566768301,0.14920500911110443,1.0656685647755948,0.2865734926383616,-0.13343335625397512,0.45143953208749554,False,2132,mrVI
X5,-0.13860678216742217,0.8705702849237132,0.07649698235441342,-1.8119248354824207,0.06999781134892737,-0.2885381125080685,0.011324548173224175,False,2132,mrVI
X2,0.13459257988493553,1.144070572021528,0.06794420021740336,1.9809281653809316,0.04759932997919062,0.0014243945004464575,0.2677607652694246,True,2132,mrVI
X12,0.10928910504837015,1.115484796014774,0.09321621189124923,1.1724259421298129,0.24102608915860135,-0.07341131303373268,0.291989523130473,False,2132,mrVI
X3,-0.09225944536950566,0.9118685387826493,0.1077009749585115,-0.8566259071010804,0.39165166320791867,-0.3033494773880384,0.11883058664902711,False,2132,mrVI
X22,-0.09121600297301621,0.912820517657225,0.11098187868608932,-0.8218999718955866,0.41113382898348705,-0.30873648813434473,0.1263044821883123,False,2132,mrVI
X26,0.07990039804391261,1.083179175537237,0.12014881732617286,0.6650119395433062,0.5060428565090002,-0.15558695670046824,0.31538775278829345,False,2132,mrVI
X10,-0.07954397618157454,0.9235374054269447,0.09536065966273907,-0.8341382752897976,0.4042030687654886,-0.26644743466252463,0.10735948229937554,False,2132,mrVI
X19,0.06877410503397793,1.0711942044371379,0.09301110303050834,0.7394182285035316,0.4596530767823831,-0.11352430706816269,0.25107251713611856,False,2132,mrVI
X25,-0.05256449467526664,0.9487931269778568,0.07831352046432404,-0.6712058705011551,0.5020893894011289,-0.20605617428788223,0.10092718493734895,False,2132,mrVI
X16,0.05098461307109686,1.0523067013902339,0.0898556890692412,0.5674055098704883,0.5704387073058235,-0.12512930131064529,0.227098527452839,False,2132,mrVI
X1,-0.04583811588634516,0.9551965808270798,0.09242411696175742,-0.4959540582390603,0.6199268248202269,-0.22698605643430725,0.1353098246616169,False,2132,mrVI
X14,-0.04319995448084609,0.9577198705405651,0.12603811752321178,-0.3427530919199121,0.7317842177564061,-0.29023012550556787,0.20383021654387568,False,2132,mrVI
X23,0.03781165038780886,1.0385356066772522,0.11996090549495568,0.3151997747249317,0.7526099765961906,-0.19730740393511736,0.27293070471073505,False,2132,mrVI
X18,0.03249662689746786,1.0330304086206088,0.10057360016993415,0.32311289287208517,0.7466097464353145,-0.16462400723113454,0.22961726102607025,False,2132,mrVI
X27,0.03228067878445589,1.0328073517384062,0.12491504675040072,0.25842105994610565,0.7960819649613773,-0.21254831397346663,0.2771096715423784,False,2132,mrVI
X24,0.028529780392912395,1.0289406526351783,0.10181908237906287,0.28020072196976503,0.779323512795673,-0.17103195400896767,0.22809151479479248,False,2132,mrVI
X6,0.027971993677423576,1.0283668832434603,0.0879554375391849,0.3180246095070792,0.7504662695675288,-0.14441749614384108,0.20036148349868826,False,2132,mrVI
X15,-0.01755853091226805,0.9825947218164629,0.08510811190192999,-0.20630854709244084,0.8365499025328385,-0.18436736503225556,0.14925030320771945,False,2132,mrVI
X13,0.01735125767623333,1.0175026651835892,0.07387353228919001,0.2348778667887302,0.8143035288060954,-0.12743820502133588,0.16214072037380253,False,2132,mrVI
X20,-0.016858487269481148,0.9832828218268245,0.11155041361373676,-0.15112886383242533,0.8798740639505288,-0.23549328041295173,0.20177630587398945,False,2132,mrVI
X9,-0.005537324445440133,0.9944779782771581,0.08633146387044098,-0.06414028208475749,0.9488585273974288,-0.17474388436412536,0.16366923547324508,False,2132,mrVI
