Feature,Coefficient,Odds_Ratio,HC_Std_Error,z_value,p_value,CI_Lower_95,CI_Upper_95,Significant,split_seed,X_features
ldvae_minusctrl_7,0.002385450889773501,1.0023882983414492,55564.06419409379,4.293154081459476e-08,0.9999999657455864,-108903.56226964452,108903.5670405463,False,432,LDVAE (vs ctrl)
const,-1.0227919943801935,0.35958956528020847,0.041129180852288214,-24.867793940595604,1.660318475050613e-136,-1.1034037075643128,-0.9421802811960742,True,43,LDVAE (vs ctrl)
approval_rate,0.5086710610451822,1.663079594472307,0.043543476584423674,11.681911986493597,1.5770766152933813e-31,0.42332741517804867,0.5940147069123158,True,43,LDVAE (vs ctrl)
ldvae_minusctrl_44,0.4174075291134292,1.5180210246581032,83228.15042513043,5.015220535135124e-06,0.999995998432966,-163123.75992560852,163124.59474066674,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_34,0.4138136557755951,1.5125752409611724,95538.96138582556,4.331360209207693e-06,0.9999965440745618,-187252.50962292525,187253.33725023683,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_18,-0.3847772492810236,0.6806022239555436,154497.17980349725,-2.490513093963374e-06,0.9999980128580539,-302809.2929051129,302808.5233506143,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_16,-0.35353644666216405,0.7022003992609507,95049.31219625483,-3.719505575507933e-06,0.9999970322639274,-186293.58219640984,186292.8751235165,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_32,-0.2922927240225092,0.7465499708748118,54043.17618863045,-5.408503804482192e-06,0.9999956846383173,-105922.97123259235,105922.38664714429,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_46,0.2451780098073293,1.2778487625721984,146540.66338320955,1.673105635984322e-06,0.9999986650548445,-287214.1773236884,287214.667679708,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_15,-0.2441156793404622,0.7833970061720706,39220.12284578711,-6.224245658289268e-06,0.9999950337704866,-76870.27236265865,76869.78413129998,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_38,-0.2270471036967091,0.7968832452593828,70812.07150147349,-3.2063333112912056e-06,0.9999974417161541,-138789.33686066687,138788.8827664595,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_28,0.21985202313681554,1.2458923537035942,46900.90430734452,4.687586015316713e-06,0.999996259847491,-91923.86343273162,91924.30313677789,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_27,0.20254828592155,1.2245192107329819,51455.9149987996,3.936346014375125e-06,0.9999968592502891,-100851.53764091567,100851.94273748751,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_30,-0.1883730920431708,0.8283056153420058,37958.79764238209,-4.962567408427258e-06,0.9999960404440829,-74398.06464860485,74397.68790242077,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_9,-0.1697625822577283,0.843865141371761,90752.57737159624,-1.8706089366764434e-06,0.9999985074700102,-177871.95291509558,177871.61338993107,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_29,-0.14923800801457632,0.8613640789455689,44491.989585857955,-3.3542669007099767e-06,0.9999973236822272,-87202.84642682076,87202.54795080473,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_11,0.13388000682180975,1.1432556285374609,138793.27657867767,9.646000881456045e-07,0.9999992303604823,-272029.68951050803,272029.9572705217,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_13,0.133562144389016,1.1428922882712385,41808.135812400425,3.194644817179365e-06,0.9999974510422232,-81942.30689091967,81942.57401520845,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_37,0.12782988943163337,1.1363596794634214,369014.15661608614,3.464091746610812e-07,0.9999997236054678,-723254.3289230623,723254.5845828411,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_12,-0.1260483733387936,0.881572201161211,67021.53718727463,-1.8807144483508859e-06,0.9999984994069784,-131359.92512394354,131359.67302719684,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_41,-0.12577629706111415,0.8818120886765799,120994.6414005995,-1.039519565537478e-06,0.999999170583388,-237145.26524381104,237145.0136912169,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_4,-0.11631203342472608,0.8901974086099017,105355.35460663983,-1.1039973607321116e-06,0.9999991191375507,-206492.81691949358,206492.5842954267,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_36,0.11349263279033954,1.1201836362342745,93749.01813511096,1.2106007619917053e-06,0.9999990340803427,-183744.5856381771,183744.81262344265,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_48,-0.10621425202182701,0.8992319651686811,82267.62196238787,-1.2910820744324827e-06,0.999998969865546,-161241.6823542886,161241.4699257846,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_35,-0.105601148561831,0.8997834564411934,62797.892654561045,-1.68160338027141e-06,0.9999986582746255,-123081.71350910062,123081.5023068035,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_49,-0.09567770600483448,0.9087568557536102,50252.87090032894,-1.9039251746353102e-06,0.9999984808874982,-98493.91276209166,98493.72140667964,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_33,0.0795584569082235,1.0828088553372623,82042.68169703394,9.6972033656842e-07,0.9999992262751152,-160800.6217628131,160800.7808797269,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_23,-0.07914101254047626,0.9239096324144603,58920.56801473285,-1.3431814255539316e-06,0.9999989282962782,-115482.2703985316,115482.11211650653,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_39,0.07758553983865192,1.0806746692418319,47773.412897620234,1.6240317601951511e-06,0.9999987042101323,-93634.09111235713,93634.2462834368,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_31,0.07192245594018781,1.0745720141564474,181044.0215529027,3.972650150127792e-07,0.9999996830283779,-354839.6899375267,354839.83378243854,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_42,-0.07169418766183117,0.9308155071568045,67640.11898000826,-1.0599358597080695e-06,0.9999991542935421,-132572.268805008,132572.12541663265,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_21,0.07054427282503827,1.0730920771968373,42048.97204154543,1.6776693792975193e-06,0.9999986614135041,-82414.40024408788,82414.54133263353,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_5,0.06958030610500962,1.0720581505623896,94419.67873483957,7.369258933872589e-07,0.9999994120182072,-185059.1001718219,185059.23933243408,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_26,0.06418350384028437,1.06628804876149,30787.10496320912,2.0847528183304103e-06,0.9999983366079132,-60341.55273264038,60341.68109964806,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_24,0.06417789401830112,1.0662820670921318,46849.991221364544,1.369859253869715e-06,0.9999989070104509,-91824.23129199819,91824.35964778623,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_7,0.06311248648159101,1.0651466470915065,53032.713225313084,1.1900670858278235e-06,0.9999990504638459,-103942.14481156817,103942.27103654115,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_19,0.056491839430679744,1.0581179799198692,64042.46308572668,8.820997305344153e-07,0.999999296186244,-125520.86463742076,125520.97762109964,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_40,-0.05646241472849348,0.9451020057430919,383997.834207364,-1.4703836766434213e-07,0.9999998826803566,-752621.9816502309,752621.8687254016,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_25,-0.05578261069726651,0.9457447083276695,107676.13904920708,-5.180591651022547e-07,0.9999995866485906,-211041.4103133835,211041.2987481621,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_43,-0.05264146436809328,0.9487201014727287,117526.88167205482,-4.47909989775643e-07,0.9999996426195346,-230348.5079339924,230348.40265106366,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_45,-0.04778452599719804,0.9533391847579477,149798.91396949478,-3.1899113772566426e-07,0.9999997454818962,-293600.5240879498,293600.42851889774,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_14,0.04735393540973616,1.0484930422294043,80689.2467506595,5.868679820009488e-07,0.9999995317470979,-158147.9702170228,158148.0649248936,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_1,-0.04423292420294247,0.9567310856923732,45883.42618260172,-9.640283623744493e-07,0.9999992308166535,-89929.9070381257,89929.81857227729,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_0,0.04244133650636493,1.04335484773787,62512.53417052022,6.789252278686135e-07,0.9999994582960428,-122522.27311521259,122522.35799788561,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_22,0.04048214661616207,1.0413127185809006,80334.19779143795,5.039217136550117e-07,0.9999995979286448,-157452.09391598892,157452.17488028214,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_10,0.029340025188721107,1.029774684283445,108424.9606580781,2.7060212898066806e-07,0.9999997840907392,-212508.98857498018,212509.04725503054,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_20,0.020140411557773824,1.0203445981434642,81146.85052613274,2.481970825384992e-07,0.9999998019673798,-159044.88434966374,159044.92463048687,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_8,0.018452656813324492,1.0186239591237478,81298.84106090323,2.2697318402732325e-07,0.9999998189016007,-159342.78201155964,159342.81891687325,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_47,0.015609486464259473,1.0157319508705345,49462.174510431774,3.155843150601349e-07,0.9999997482001474,-96944.06502799489,96944.09624696782,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_2,0.012623724157696713,1.0127037397070797,92135.7417449976,1.3701223779839057e-07,0.9999998906800508,-180582.72288535474,180582.74813280304,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_17,-0.010284470910040448,0.9897682334274249,146782.64428006753,-7.006598743661574e-08,0.9999999440954304,-287688.7066289575,287688.68606001564,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_3,-0.006300381422460513,0.9937194243640746,88347.78828841359,-7.131340291046968e-08,0.9999999431001368,-173158.48945944163,173158.4768586788,False,43,LDVAE (vs ctrl)
ldvae_minusctrl_6,0.0022972619212538914,1.0022999026491821,37320.40176723601,6.155512300166829e-08,0.9999999508861177,-73146.64105508565,73146.64564960949,False,43,LDVAE (vs ctrl)
const,-1.071602534141101,0.34245927476644894,0.04224893815716062,-25.364011046973,6.295807687489017e-142,-1.1544089313141959,-0.9887961369680063,True,5235,LDVAE (vs ctrl)
ldvae_minusctrl_38,-0.45023378199685493,0.63747910306235,67267.0052584108,-6.69323363314973e-06,0.9999946595722223,-131841.3578881336,131840.4574205696,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_40,-0.4393345908788003,0.644465111403522,342784.4940329924,-1.2816641316235123e-06,0.9999989773799772,-671845.7020980411,671844.8234288592,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_16,-0.42263062791601197,0.6553206455652654,89917.67729607369,-4.700195118746316e-06,0.999996249786882,-176235.83170442723,176234.98644317142,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_19,0.37917462956759307,1.4610781609140444,57933.02547399854,6.5450514014286025e-06,0.9999947778045372,-113546.26426984907,113547.02261910819,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_46,0.3211438809476524,1.3787039358524846,133520.57108559477,2.4052015231554077e-06,0.9999980809268391,-261695.1893791049,261695.8316668668,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_45,0.303336959405673,1.354370755527028,138686.89023270068,2.1872071606530973e-06,0.9999982548611752,-271821.00664699374,271821.6133209125,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_18,-0.3021934955021827,0.7391950201390874,139560.88881999953,-2.1653165013296863e-06,0.9999982723273944,-273534.61793109326,273534.01354410226,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_11,0.297062831321336,1.3458998614581796,130152.46168501404,2.2824219186899965e-06,0.9999981788907898,-255093.8403390255,255094.43446468815,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_28,0.2947957290903764,1.3428520250633917,42970.843900941174,6.86036629324656e-06,0.9999945262196532,-84221.01163540826,84221.60122686643,False,5235,LDVAE (vs ctrl)
approval_rate,0.2851892558310349,1.330013717155242,0.042255891131592054,6.74910049684923,1.487645262082665e-11,0.202369231078469,0.3680092805836008,True,5235,LDVAE (vs ctrl)
ldvae_minusctrl_27,0.2641790115132205,1.3023613131043943,48510.13034244632,5.4458524363531565e-06,0.9999956548384207,-95077.84417752695,95078.37253554998,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_8,0.23740012673654812,1.2679483563265916,76763.19572765882,3.0926295405782544e-06,0.9999975324386373,-150452.86156428352,150453.33636453698,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_14,0.23352313871478428,1.2630420527226174,76606.76448608459,3.048335747911702e-06,0.9999975677799706,-150146.26584172915,150146.73288800658,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_30,-0.21700145631559692,0.8049287970737863,34456.22069877839,-6.297889086927357e-06,0.9999949750115319,-67533.16861442549,67532.73461151286,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_41,0.2164236289899965,1.241628257328758,110502.31364282587,1.9585438698554107e-06,0.9999984373080846,-216580.3385246588,216580.77137191678,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_31,-0.2133435912513415,0.8078785095359752,170342.43238960905,-1.2524395023512387e-06,0.9999990006978577,-333865.24586617417,333864.81917899166,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_9,-0.19652918640044587,0.8215773520597272,79315.71335983388,-2.4778089747342526e-06,0.9999980229944745,-155456.1381225632,155455.7450641904,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_23,0.19562680164301863,1.2160729841986013,54303.37805683617,3.602479415521213e-06,0.9999971256372937,-106432.46960345992,106432.86085706319,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_7,-0.19512408224759234,0.8227325652163354,49687.625825053416,-3.927015610176471e-06,0.9999968666948746,-97386.15221848924,97385.76197032473,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_37,0.16770218519492297,1.1825843670659726,345917.64026397874,4.848037962647556e-07,0.9999996131825359,-677985.9488322956,677986.284236666,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_22,0.15182374242263572,1.1639550624514405,71977.41509661953,2.1093247405291472e-06,0.9999983170023559,-141072.98946592142,141073.29311340628,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_0,-0.1513871320205797,0.8595148885071227,59395.32771207174,-2.548805400223614e-06,0.9999979663475227,-116412.85455274644,116412.5517784824,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_21,-0.1493022435995189,0.8613087504971559,38887.6574717206,-3.839322121886427e-06,0.999996936664155,-76218.55738994593,76218.25878545872,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_43,0.1445572602533667,1.1555278588874254,109483.59712210779,1.320355414447527e-06,0.9999989465088001,-214583.7626999641,214584.05181448464,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_26,0.14056617847808003,1.150925243525613,27882.618038004537,5.041355093932918e-06,0.999995977580605,-54648.78658299727,54649.067715354235,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_15,-0.1346268160775464,0.874042029266202,34518.76083723653,-3.900105705194376e-06,0.9999968881658723,-67655.66265875135,67655.3934051192,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_48,0.12885201865810048,1.137521779710718,80564.6521224832,1.599361696022786e-06,0.9999987238939956,-157903.68773504684,157903.94543908414,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_33,-0.1287681428171988,0.879177785600649,77728.08834559245,-1.656648781128818e-06,0.9999986781855149,-152344.38251265153,152344.1249763659,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_35,-0.12529874532640814,0.8822333001363388,57968.30459762523,-2.1615043978971436e-06,0.9999982753690128,-113615.91455493841,113615.66395744774,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_12,0.12396985174950215,1.1319817432155779,61669.599124727625,2.0102263272179117e-06,0.9999983960714498,-120870.06925563724,120870.31719534073,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_25,0.12386133418018805,1.131858909973199,98686.37533733224,1.2551006535279277e-06,0.9999989985745663,-193421.61756463884,193421.86528730718,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_47,0.1154849064092957,1.1224175731089783,45204.42813809643,2.5547255250414237e-06,0.9999979616239465,-88598.93560749161,88599.16657730442,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_44,0.11327847130248292,1.1199437617269237,78307.39069523446,1.4465872288268787e-06,0.9999988457903842,-153479.55220749517,153479.7787644378,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_2,-0.11047037756362854,0.8954128541069295,84187.83674127933,-1.312189288140507e-06,0.9999989530244261,-165005.23841962297,165005.0174788678,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_36,0.10753957940756936,1.113534932927308,83694.94789393916,1.2848992933700952e-06,0.9999989747986916,-164038.97602049776,164039.1910996566,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_32,-0.10537234101244954,0.8999893572437664,49507.33150900506,-2.1284189189894633e-06,0.9999983017674057,-97032.69210067594,97032.4813559939,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_3,0.10489441680986868,1.1105933441769287,79931.22216556521,1.3123084317739576e-06,0.9999989529293632,-156662.21179036066,156662.42157919428,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_34,0.09653279624503257,1.1013457005549614,88862.19888831247,1.0863201389643867e-06,0.999999133241933,-174166.61287533143,174166.80594092392,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_5,-0.09575516761905783,0.9086864647069642,88349.62186796275,-1.0838209105429174e-06,0.9999991352360288,-173162.172664107,173161.98115377175,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_6,0.09456604239117747,1.099181753327277,34367.062612793154,2.7516475136858285e-06,0.9999978045029321,-67358.1104094652,67358.29954154998,False,5235,LDVAE (vs ctrl)
ldvae_minusctrl_4,-0.09085830011457985,0.913147094570896,98013.27683602065,-9.269999233531258e-07,0.9999992603610733,-192102.58346365453,192102.40174705433,False,5235,LDVAE (vs ctrl)
